country,chip,parcel_id,full_px,hectares,native_10m_px,best_iou,found,width_native_px
slovenia,g13_00050_9.tif,6249710,116,0.19938,19.94,0.0,0,1.242
slovenia,g13_00050_9.tif,6255363,313,0.53798,53.8,0.012,0,1.242
slovenia,g13_00050_9.tif,6267715,31,0.05328,5.33,0.0,0,1.927
slovenia,g13_00050_9.tif,6267718,108,0.18563,18.56,0.0,0,2.069
slovenia,g13_00050_9.tif,6276533,20,0.03438,3.44,0.0,0,0.757
slovenia,g13_00050_9.tif,6306413,408,0.70127,70.13,0.0034,0,1.437
slovenia,g13_00050_9.tif,6327072,409,0.70299,70.3,0.8242,1,6.208
slovenia,g13_00050_9.tif,6327075,396,0.68064,68.06,0.1753,0,1.242
slovenia,g13_00050_9.tif,6346067,162,0.27844,27.84,0.0,0,3.807
slovenia,g13_00050_9.tif,6349551,289,0.49673,49.67,0.0,0,2.897
slovenia,g13_00050_9.tif,6349659,354,0.60845,60.85,0.0044,0,2.069
slovenia,g13_00050_9.tif,6371584,567,0.97456,97.46,0.2777,0,2.069
slovenia,g13_00050_9.tif,6371585,435,0.74768,74.77,0.662,1,2.897
slovenia,g13_00050_9.tif,6371595,345,0.59298,59.3,0.7355,1,5.89
slovenia,g13_00050_9.tif,6375906,56,0.09625,9.63,0.0,0,2.204
slovenia,g13_00050_9.tif,6418055,541,0.92987,92.99,0.0586,0,2.897
slovenia,g13_00050_9.tif,6418056,471,0.80955,80.96,0.0,0,2.069
slovenia,g13_00050_9.tif,6418062,507,0.87143,87.14,0.0345,0,2.069
slovenia,g13_00050_9.tif,6452170,62,0.10657,10.66,0.0,0,2.897
slovenia,g13_00050_9.tif,6452354,24,0.04125,4.13,0.0,0,1.242
slovenia,g13_00050_9.tif,6524874,270,0.46407,46.41,0.0,0,1.242
slovenia,g13_00050_9.tif,6542721,17,0.02922,2.92,0.0,0,1.242
slovenia,g13_00050_9.tif,6542723,75,0.12891,12.89,0.0,0,2.897
slovenia,g13_00050_9.tif,6549571,366,0.62908,62.91,0.4946,0,3.725
slovenia,g13_00050_9.tif,6549576,235,0.40392,40.39,0.5764,1,5.38
slovenia,g13_00050_9.tif,6550113,1010,1.73598,173.6,0.937,1,11.174
slovenia,g13_00050_9.tif,6550140,413,0.70986,70.99,0.7322,1,6.658
slovenia,g13_00050_9.tif,6733249,112,0.19251,19.25,0.0,0,2.999
slovenia,g13_00050_9.tif,6777712,102,0.17532,17.53,0.4375,0,3.725
slovenia,g13_00050_9.tif,6788105,297,0.51048,51.05,0.7679,1,4.553
slovenia,g13_00050_9.tif,6803791,465,0.79924,79.92,0.4909,0,6.412
slovenia,g13_00050_9.tif,6815062,350,0.60158,60.16,0.132,0,1.242
slovenia,g13_00050_9.tif,6821052,367,0.6308,63.08,0.0,0,1.242
slovenia,g13_00050_9.tif,6836771,381,0.65486,65.49,0.1099,0,1.242
slovenia,g13_00050_9.tif,6880796,349,0.59986,59.99,0.1577,0,1.242
slovenia,g13_00050_9.tif,6880901,820,1.40941,140.94,0.3239,0,5.89
slovenia,g13_00050_9.tif,6880906,707,1.21519,121.52,0.2031,0,7.863
slovenia,g13_00050_9.tif,6913253,485,0.83362,83.36,0.3542,0,1.242
slovenia,g13_00050_9.tif,6969957,88,0.15125,15.13,0.2277,0,1.437
slovenia,g13_00050_9.tif,6974298,27,0.04641,4.64,0.0,0,1.242
slovenia,g13_00050_9.tif,6974300,20,0.03438,3.44,0.0,0,1.242
slovenia,g13_00050_9.tif,6974305,133,0.2286,22.86,0.3097,0,2.204
slovenia,g13_00050_9.tif,6974307,458,0.78721,78.72,0.0981,0,1.242
slovenia,g13_00050_9.tif,6974345,481,0.82674,82.67,0.7139,1,3.725
slovenia,g13_00050_9.tif,7016232,1775,3.05086,305.09,0.9118,1,12.002
slovenia,g13_00050_9.tif,7047109,628,1.0794,107.94,0.2829,0,8.691
slovenia,g13_00051_18.tif,6182094,1555,2.67273,267.27,0.2609,0,8.951
slovenia,g13_00051_18.tif,6182096,648,1.11378,111.38,0.146,0,6.051
slovenia,g13_00051_18.tif,6182097,85,0.1461,14.61,0.0,0,1.927
slovenia,g13_00051_18.tif,6196446,244,0.41939,41.94,0.0,0,5.612
slovenia,g13_00051_18.tif,6230967,233,0.40048,40.05,0.0,0,5.439
slovenia,g13_00051_18.tif,6230968,118,0.20282,20.28,0.5488,1,2.999
slovenia,g13_00051_18.tif,6230978,205,0.35235,35.24,0.122,0,2.999
slovenia,g13_00051_18.tif,6339205,426,0.73221,73.22,0.7084,1,6.99
slovenia,g13_00051_18.tif,6380410,70,0.12032,12.03,0.0,0,2.069
slovenia,g13_00051_18.tif,6381099,285,0.48986,48.99,0.1152,0,4.886
slovenia,g13_00051_18.tif,6392095,525,0.90237,90.24,0.6528,1,5.439
slovenia,g13_00051_18.tif,6392096,131,0.22516,22.52,0.5347,1,2.897
slovenia,g13_00051_18.tif,6435532,152,0.26126,26.13,0.1695,0,1.927
slovenia,g13_00051_18.tif,6435607,154,0.26469,26.47,0.2887,0,2.571
slovenia,g13_00051_18.tif,6442942,246,0.42282,42.28,0.0,0,2.069
slovenia,g13_00051_18.tif,6442949,440,0.75627,75.63,0.8496,1,5.38
slovenia,g13_00051_18.tif,6442971,201,0.34548,34.55,0.0,0,3.725
slovenia,g13_00051_18.tif,6580294,43,0.07391,7.39,0.0,0,1.242
slovenia,g13_00051_18.tif,6740436,983,1.68958,168.96,0.6302,1,9.519
slovenia,g13_00051_18.tif,6770197,637,1.09487,109.49,0.7206,1,5.38
slovenia,g13_00051_18.tif,6770198,835,1.43519,143.52,0.8907,1,9.519
slovenia,g13_00051_18.tif,6770207,336,0.57752,57.75,0.4515,0,7.036
slovenia,g13_00051_18.tif,6770211,439,0.75455,75.46,0.6761,1,5.139
slovenia,g13_00051_18.tif,6770219,12,0.02063,2.06,0.0,0,0.757
slovenia,g13_00051_18.tif,6770226,102,0.17532,17.53,0.869,1,3.725
slovenia,g13_00051_18.tif,6774586,294,0.50533,50.53,0.5616,1,5.439
slovenia,g13_00051_18.tif,6774595,129,0.22172,22.17,0.7473,1,4.044
slovenia,g13_00051_18.tif,7000827,1006,1.72911,172.91,0.3333,0,12.194
slovenia,g13_00051_18.tif,7000892,114,0.19594,19.59,0.567,1,3.725
slovenia,g13_00051_18.tif,7016546,181,0.3111,31.11,0.0,0,2.999
slovenia,g13_00051_18.tif,7016549,19,0.03266,3.27,0.0,0,0.414
slovenia,g13_00051_18.tif,7016556,36,0.06188,6.19,0.2632,0,1.242
slovenia,g13_00051_18.tif,7041632,265,0.45548,45.55,0.4729,0,5.439
slovenia,g13_00051_18.tif,7049823,466,0.80096,80.1,0.1135,0,5.439
slovenia,g13_00051_18.tif,7049826,442,0.75971,75.97,0.0683,0,4.821
slovenia,g13_00051_18.tif,7052350,139,0.23891,23.89,0.4957,0,2.897
slovenia,g13_00051_18.tif,7052415,60,0.10313,10.31,0.0825,0,1.242
slovenia,g13_00052_0.tif,6087986,23,0.03953,3.95,0.0,0,1.242
slovenia,g13_00052_0.tif,6182091,995,1.7102,171.02,0.3293,0,7.738
slovenia,g13_00052_0.tif,6182098,1495,2.5696,256.96,0.2978,0,6.61
slovenia,g13_00052_0.tif,6190797,14,0.02406,2.41,0.0,0,0.414
slovenia,g13_00052_0.tif,6190799,118,0.20282,20.28,0.1735,0,2.999
slovenia,g13_00052_0.tif,6190800,19,0.03266,3.27,0.4048,0,1.242
slovenia,g13_00052_0.tif,6190801,803,1.38019,138.02,0.0,0,5.89
slovenia,g13_00052_0.tif,6190803,291,0.50017,50.02,0.0,0,4.044
slovenia,g13_00052_0.tif,6217734,859,1.47645,147.64,0.3018,0,9.274
slovenia,g13_00052_0.tif,6226250,109,0.18735,18.73,0.0,0,2.897
slovenia,g13_00052_0.tif,6296607,354,0.60845,60.85,0.4155,0,5.89
slovenia,g13_00052_0.tif,6327992,15,0.02578,2.58,0.0246,0,1.242
slovenia,g13_00052_0.tif,6341375,81,0.13922,13.92,0.1557,0,2.069
slovenia,g13_00052_0.tif,6380403,88,0.15125,15.13,0.8734,1,2.897
slovenia,g13_00052_0.tif,6649705,622,1.06909,106.91,0.768,1,8.228
slovenia,g13_00052_0.tif,6649736,200,0.34376,34.38,0.6023,1,3.725
slovenia,g13_00052_0.tif,6649740,65,0.11172,11.17,0.1081,0,2.897
slovenia,g13_00052_0.tif,6740436,243,0.41767,41.77,0.4974,0,3.098
slovenia,g13_00052_0.tif,6770195,1211,2.08146,208.15,0.8183,1,9.519
slovenia,g13_00052_0.tif,6770222,164,0.28188,28.19,0.7672,1,1.242
slovenia,g13_00052_0.tif,6770238,704,1.21003,121.0,0.4769,0,8.691
slovenia,g13_00052_0.tif,6770239,577,0.99175,99.17,0.8083,1,7.217
slovenia,g13_00052_0.tif,6774587,35,0.06016,6.02,0.0,0,1.242
slovenia,g13_00052_0.tif,6774589,211,0.36267,36.27,0.0231,0,2.897
slovenia,g13_00052_0.tif,6774591,226,0.38845,38.84,0.0,0,2.204
slovenia,g13_00052_0.tif,6803761,287,0.49329,49.33,0.5198,1,3.725
slovenia,g13_00052_0.tif,6829264,211,0.36267,36.27,0.476,0,3.807
slovenia,g13_00052_0.tif,6860113,261,0.44861,44.86,0.3628,0,4.044
slovenia,g13_00052_0.tif,6873366,302,0.51908,51.91,0.0,0,5.38
slovenia,g13_00052_0.tif,7000847,417,0.71674,71.67,0.7867,1,7.395
slovenia,g13_00052_0.tif,7000892,157,0.26985,26.99,0.6835,1,4.268
slovenia,g13_00052_0.tif,7034472,767,1.31832,131.83,0.8357,1,7.217
slovenia,g13_00052_0.tif,7038771,607,1.04331,104.33,0.3444,0,4.413
slovenia,g13_00052_0.tif,7038772,1428,2.45444,245.44,0.2106,0,9.553
slovenia,g13_00052_0.tif,7038773,814,1.3991,139.91,0.0,0,5.38
slovenia,g13_00052_0.tif,7038774,393,0.67549,67.55,0.0,0,4.886
slovenia,g13_00052_0.tif,7038775,200,0.34376,34.38,0.1756,0,3.725
slovenia,g13_00052_0.tif,7038776,55,0.09453,9.45,0.0,0,1.242
slovenia,g13_00052_1.tif,6190469,18,0.03094,3.09,0.0,0,1.242
slovenia,g13_00052_1.tif,6190470,998,1.71536,171.54,0.0,0,6.26
slovenia,g13_00052_1.tif,6190471,242,0.41595,41.59,0.0,0,3.807
slovenia,g13_00052_1.tif,6190474,1044,1.79442,179.44,0.5133,1,8.84
slovenia,g13_00052_1.tif,6190475,193,0.33173,33.17,0.0,0,3.725
slovenia,g13_00052_1.tif,6190796,1897,3.26056,326.06,0.2428,0,9.825
slovenia,g13_00052_1.tif,6190797,960,1.65004,165.0,0.2572,0,6.412
slovenia,g13_00052_1.tif,6190799,802,1.37847,137.85,0.0908,0,5.89
slovenia,g13_00052_1.tif,6190800,249,0.42798,42.8,0.2079,0,2.897
slovenia,g13_00052_1.tif,6190801,69,0.1186,11.86,0.0,0,2.571
slovenia,g13_00052_1.tif,6190803,41,0.07047,7.05,0.0,0,2.069
slovenia,g13_00052_1.tif,6194785,394,0.67721,67.72,0.0,0,7.036
slovenia,g13_00052_1.tif,6196445,1917,3.29493,329.49,0.0,0,8.539
slovenia,g13_00052_1.tif,6264619,13,0.02234,2.23,0.0,0,1.242
slovenia,g13_00052_1.tif,6264621,289,0.49673,49.67,0.6506,1,5.89
slovenia,g13_00052_1.tif,6296608,18,0.03094,3.09,0.0,0,1.242
slovenia,g13_00052_1.tif,6414261,74,0.12719,12.72,0.0077,0,2.897
slovenia,g13_00052_1.tif,6418525,24,0.04125,4.13,0.0,0,1.242
slovenia,g13_00052_1.tif,6418526,16,0.0275,2.75,0.0,0,0.757
slovenia,g13_00052_1.tif,6897617,232,0.39876,39.88,0.0,0,4.044
slovenia,g13_00052_1.tif,6897709,269,0.46236,46.24,0.0,0,3.725
slovenia,g13_00052_1.tif,6997566,746,1.28222,128.22,0.623,1,7.439
slovenia,g13_00052_1.tif,7038773,38,0.06531,6.53,0.0,0,1.242
slovenia,g13_00053_0.tif,6971221,400,0.68752,68.75,0.0,0,5.439
slovenia,g13_00053_0.tif,6980488,243,0.41767,41.77,0.3122,0,4.413
slovenia,g13_00053_0.tif,7047120,14,0.02406,2.41,0.0,0,1.242
slovenia,g13_00053_1.tif,6160273,7,0.01203,1.2,0.0,0,0.757
slovenia,g13_00053_1.tif,6165943,51,0.08766,8.77,0.0,0,1.242
slovenia,g13_00053_1.tif,6421433,286,0.49158,49.16,0.7864,1,3.807
slovenia,g13_00053_1.tif,6421438,6,0.01031,1.03,0.0,0,0.414
slovenia,g13_00053_1.tif,6421450,95,0.16329,16.33,0.0,0,2.069
slovenia,g13_00053_1.tif,6421451,67,0.11516,11.52,0.0,0,2.204
slovenia,g13_00053_1.tif,6421553,530,0.91096,91.1,0.0,0,4.886
slovenia,g13_00053_1.tif,6615155,6,0.01031,1.03,0.0,0,0.757
slovenia,g13_00053_1.tif,6615156,300,0.51564,51.56,0.8597,1,4.044
slovenia,g13_00053_1.tif,6971221,244,0.41939,41.94,0.7847,1,5.439
slovenia,g13_00053_1.tif,6993334,561,0.96424,96.42,0.8268,1,7.738
slovenia,g13_00053_2.tif,6132336,193,0.33173,33.17,0.5622,1,2.897
slovenia,g13_00053_2.tif,6132337,416,0.71502,71.5,0.3673,0,3.725
slovenia,g13_00053_2.tif,6140907,381,0.65486,65.49,0.6817,1,6.658
slovenia,g13_00053_2.tif,6149368,186,0.3197,31.97,0.5185,1,1.437
slovenia,g13_00053_2.tif,6149370,11,0.01891,1.89,0.0,0,0.757
slovenia,g13_00053_2.tif,6149372,26,0.04469,4.47,0.0,0,1.242
slovenia,g13_00053_2.tif,6160265,293,0.50361,50.36,0.7234,1,2.999
slovenia,g13_00053_2.tif,6160277,244,0.41939,41.94,0.7596,1,5.38
slovenia,g13_00053_2.tif,6160281,118,0.20282,20.28,0.5669,1,2.571
slovenia,g13_00053_2.tif,6160291,263,0.45204,45.2,0.6947,1,2.999
slovenia,g13_00053_2.tif,6187098,121,0.20797,20.8,0.0,0,1.437
slovenia,g13_00053_2.tif,6187099,141,0.24235,24.24,0.0,0,1.242
slovenia,g13_00053_2.tif,6187100,140,0.24063,24.06,0.0,0,1.437
slovenia,g13_00053_2.tif,6187104,46,0.07906,7.91,0.0,0,0.757
slovenia,g13_00053_2.tif,6194610,186,0.3197,31.97,0.0,0,1.437
slovenia,g13_00053_2.tif,6211547,269,0.46236,46.24,0.0,0,4.268
slovenia,g13_00053_2.tif,6211551,75,0.12891,12.89,0.0,0,1.927
slovenia,g13_00053_2.tif,6211553,159,0.27329,27.33,0.4,0,1.437
slovenia,g13_00053_2.tif,6276533,589,1.01237,101.24,0.3687,0,8.228
slovenia,g13_00053_2.tif,6281545,152,0.26126,26.13,0.0,0,3.725
slovenia,g13_00053_2.tif,6290650,131,0.22516,22.52,0.0,0,2.069
slovenia,g13_00053_2.tif,6290654,223,0.38329,38.33,0.0414,0,2.204
slovenia,g13_00053_2.tif,6300983,7,0.01203,1.2,0.0,0,0.757
slovenia,g13_00053_2.tif,6306408,419,0.72018,72.02,0.7224,1,4.886
slovenia,g13_00053_2.tif,6319440,113,0.19422,19.42,0.0,0,2.069
slovenia,g13_00053_2.tif,6319490,151,0.25954,25.95,0.0826,0,2.897
slovenia,g13_00053_2.tif,6320537,369,0.63424,63.42,0.6194,1,6.26
slovenia,g13_00053_2.tif,6320538,166,0.28532,28.53,0.1966,0,1.927
slovenia,g13_00053_2.tif,6340045,309,0.53111,53.11,0.6383,1,3.725
slovenia,g13_00053_2.tif,6340053,211,0.36267,36.27,0.0388,0,2.571
slovenia,g13_00053_2.tif,6350851,160,0.27501,27.5,0.0,0,2.204
slovenia,g13_00053_2.tif,6350859,760,1.30628,130.63,0.7369,1,5.38
slovenia,g13_00053_2.tif,6350862,622,1.06909,106.91,0.8192,1,8.385
slovenia,g13_00053_2.tif,6350868,149,0.2561,25.61,0.0,0,2.897
slovenia,g13_00053_2.tif,6350914,16,0.0275,2.75,0.0,0,1.242
slovenia,g13_00053_2.tif,6371592,222,0.38157,38.16,0.7486,1,3.725
slovenia,g13_00053_2.tif,6371614,279,0.47954,47.95,0.5714,1,3.288
slovenia,g13_00053_2.tif,6371622,279,0.47954,47.95,0.2252,0,4.821
slovenia,g13_00053_2.tif,6410810,405,0.69611,69.61,0.1543,0,4.821
slovenia,g13_00053_2.tif,6413043,258,0.44345,44.34,0.3296,0,3.098
slovenia,g13_00053_2.tif,6413045,253,0.43486,43.49,0.3438,0,2.069
slovenia,g13_00053_2.tif,6413048,197,0.3386,33.86,0.0758,0,2.204
slovenia,g13_00053_2.tif,6413049,242,0.41595,41.59,0.1375,0,2.069
slovenia,g13_00053_2.tif,6413051,395,0.67892,67.89,0.1622,0,3.288
slovenia,g13_00053_2.tif,6417241,171,0.29391,29.39,0.0163,0,1.437
slovenia,g13_00053_2.tif,6418200,20,0.03438,3.44,0.0,0,0.757
slovenia,g13_00053_2.tif,6421431,380,0.65314,65.31,0.7353,1,3.725
slovenia,g13_00053_2.tif,6421433,63,0.10828,10.83,0.6744,1,2.897
slovenia,g13_00053_2.tif,6421434,471,0.80955,80.96,0.6987,1,4.413
slovenia,g13_00053_2.tif,6421437,64,0.11,11.0,0.2197,0,2.069
slovenia,g13_00053_2.tif,6421440,132,0.22688,22.69,0.0,0,1.437
slovenia,g13_00053_2.tif,6421451,8,0.01375,1.38,0.0,0,0.757
slovenia,g13_00053_2.tif,6426493,80,0.1375,13.75,0.0,0,0.757
slovenia,g13_00053_2.tif,6426517,60,0.10313,10.31,0.0,0,0.757
slovenia,g13_00053_2.tif,6437466,14,0.02406,2.41,0.0,0,0.757
slovenia,g13_00053_2.tif,6437839,76,0.13063,13.06,0.0,0,1.242
slovenia,g13_00053_2.tif,6464992,64,0.11,11.0,0.0,0,1.242
slovenia,g13_00053_2.tif,6465006,54,0.09281,9.28,0.0,0,1.242
slovenia,g13_00053_2.tif,6465105,131,0.22516,22.52,0.2368,0,2.069
slovenia,g13_00053_2.tif,6469706,235,0.40392,40.39,0.2179,0,2.204
slovenia,g13_00053_2.tif,6551690,1571,2.70023,270.02,0.7624,1,10.056
slovenia,g13_00053_2.tif,6614064,482,0.82846,82.85,0.0,0,5.439
slovenia,g13_00053_2.tif,6614068,328,0.56377,56.38,0.5726,1,5.38
slovenia,g13_00053_2.tif,6615156,45,0.07735,7.73,0.7037,1,1.927
slovenia,g13_00053_2.tif,6654894,190,0.32657,32.66,0.0755,0,1.927
slovenia,g13_00053_2.tif,6678697,41,0.07047,7.05,0.1667,0,1.437
slovenia,g13_00053_2.tif,6733237,172,0.29563,29.56,0.0328,0,1.437
slovenia,g13_00053_2.tif,6733240,209,0.35923,35.92,0.0,0,2.204
slovenia,g13_00053_2.tif,6733245,123,0.21141,21.14,0.0,0,1.242
slovenia,g13_00053_2.tif,6733250,127,0.21829,21.83,0.0,0,1.437
slovenia,g13_00053_2.tif,6736343,21,0.03609,3.61,0.0,0,0.414
slovenia,g13_00053_2.tif,6736390,52,0.08938,8.94,0.0,0,0.757
slovenia,g13_00053_2.tif,6741496,127,0.21829,21.83,0.0606,0,1.437
slovenia,g13_00053_2.tif,6755862,288,0.49501,49.5,0.1289,0,2.999
slovenia,g13_00053_2.tif,6755890,453,0.77861,77.86,0.0,0,3.725
slovenia,g13_00053_2.tif,6780862,21,0.03609,3.61,0.0,0,1.242
slovenia,g13_00053_2.tif,6788115,311,0.53455,53.45,0.1319,0,2.999
slovenia,g13_00053_2.tif,6788124,28,0.04813,4.81,0.0,0,1.437
slovenia,g13_00053_2.tif,6808345,37,0.0636,6.36,0.0,0,0.757
slovenia,g13_00053_2.tif,6845777,299,0.51392,51.39,0.8,1,3.807
slovenia,g13_00053_2.tif,6849279,402,0.69096,69.1,0.327,0,4.553
slovenia,g13_00053_2.tif,6882769,854,1.46785,146.79,0.5231,1,5.439
slovenia,g13_00053_2.tif,6940497,23,0.03953,3.95,0.0,0,1.242
slovenia,g13_00053_2.tif,6974301,859,1.47645,147.64,0.5748,1,9.274
slovenia,g13_00053_2.tif,6975171,216,0.37126,37.13,0.48,0,2.897
slovenia,g13_00053_2.tif,6975172,361,0.62049,62.05,0.8138,1,5.612
slovenia,g13_00053_2.tif,6975174,257,0.44173,44.17,0.809,1,5.38
slovenia,g13_00053_2.tif,6975182,103,0.17704,17.7,0.0,0,1.242
slovenia,g13_00053_2.tif,6975184,36,0.06188,6.19,0.0,0,1.242
slovenia,g13_00053_2.tif,6975185,218,0.3747,37.47,0.816,1,2.571
slovenia,g13_00053_2.tif,6993334,81,0.13922,13.92,0.5167,1,2.069
slovenia,g13_00053_2.tif,6998388,85,0.1461,14.61,0.0,0,2.571
slovenia,g13_00053_2.tif,6998391,45,0.07735,7.73,0.0,0,0.757
slovenia,g13_00053_2.tif,7005593,93,0.15985,15.98,0.0,0,2.999
slovenia,g13_00053_2.tif,7011682,427,0.73393,73.39,0.8174,1,3.725
slovenia,g13_00053_2.tif,7011772,465,0.79924,79.92,0.3873,0,4.553
slovenia,g13_00053_2.tif,7012517,58,0.09969,9.97,0.0,0,1.927
slovenia,g13_00053_2.tif,7022705,17,0.02922,2.92,0.0,0,1.242
slovenia,g13_00053_2.tif,7047113,241,0.41423,41.42,0.5989,1,4.621
slovenia,g13_00054_11.tif,6103823,30,0.05156,5.16,0.0,0,1.437
slovenia,g13_00054_11.tif,6103824,52,0.08938,8.94,0.0,0,2.204
slovenia,g13_00054_11.tif,6111508,70,0.12032,12.03,0.0,0,2.897
slovenia,g13_00054_11.tif,6427251,41,0.07047,7.05,0.0,0,1.927
slovenia,g13_00054_11.tif,6441353,32,0.055,5.5,0.0,0,1.437
slovenia,g13_00054_11.tif,6441354,31,0.05328,5.33,0.0,0,1.927
slovenia,g13_00054_11.tif,6451937,44,0.07563,7.56,0.0,0,1.242
slovenia,g13_00054_11.tif,6608299,99,0.17016,17.02,0.0,0,1.927
slovenia,g13_00054_11.tif,6608300,18,0.03094,3.09,0.0,0,1.242
slovenia,g13_00054_11.tif,6813501,89,0.15297,15.3,0.0,0,2.999
slovenia,g13_00054_11.tif,6875007,111,0.19079,19.08,0.0,0,2.571
slovenia,g13_00054_11.tif,7049821,324,0.55689,55.69,0.0,0,3.725
slovenia,g13_00054_12.tif,6142558,172,0.29563,29.56,0.0,0,3.288
slovenia,g13_00054_12.tif,6568474,2087,3.58713,358.71,0.0273,0,14.042
slovenia,g13_00054_12.tif,6568478,1019,1.75145,175.15,0.0,0,6.658
slovenia,g13_00054_12.tif,7049813,2576,4.42762,442.76,0.3576,0,13.658
slovenia,g13_00054_12.tif,7049821,43,0.07391,7.39,0.5938,1,2.069
slovenia,g13_00054_12.tif,7049827,358,0.61533,61.53,0.3091,0,6.208
slovenia,g13_00054_12.tif,7049828,306,0.52595,52.6,0.0061,0,4.413
slovenia,g13_00054_13.tif,6135408,54,0.09281,9.28,0.0,0,1.927
slovenia,g13_00054_13.tif,6167515,98,0.16844,16.84,0.0,0,3.725
slovenia,g13_00054_13.tif,6178146,68,0.11688,11.69,0.0,0,1.927
slovenia,g13_00054_13.tif,6178147,78,0.13407,13.41,0.0,0,1.242
slovenia,g13_00054_13.tif,6190471,451,0.77518,77.52,0.0,0,6.208
slovenia,g13_00054_13.tif,6194785,959,1.64833,164.83,0.0,0,7.905
slovenia,g13_00054_13.tif,6194786,625,1.07425,107.42,0.0,0,4.821
slovenia,g13_00054_13.tif,6196445,22,0.03781,3.78,0.0,0,1.242
slovenia,g13_00054_13.tif,6217500,99,0.17016,17.02,0.0,0,2.897
slovenia,g13_00054_13.tif,6286401,36,0.06188,6.19,0.0,0,1.927
slovenia,g13_00054_13.tif,6309889,57,0.09797,9.8,0.0,0,2.204
slovenia,g13_00054_13.tif,6311352,421,0.72361,72.36,0.0,0,4.821
slovenia,g13_00054_13.tif,6372948,28,0.04813,4.81,0.0,0,1.242
slovenia,g13_00054_13.tif,6375658,27,0.04641,4.64,0.0,0,1.437
slovenia,g13_00054_13.tif,6403025,57,0.09797,9.8,0.0,0,2.069
slovenia,g13_00054_13.tif,6637341,22,0.03781,3.78,0.0,0,1.437
slovenia,g13_00054_13.tif,6661966,73,0.12547,12.55,0.0,0,1.927
slovenia,g13_00054_13.tif,6661968,12,0.02063,2.06,0.0,0,1.242
slovenia,g13_00054_13.tif,6661977,410,0.70471,70.47,0.4418,0,5.139
slovenia,g13_00054_13.tif,6661978,218,0.3747,37.47,0.0323,0,2.897
slovenia,g13_00054_13.tif,6809526,58,0.09969,9.97,0.0,0,1.927
slovenia,g13_00054_13.tif,6952881,22,0.03781,3.78,0.0,0,1.242
slovenia,g13_00054_13.tif,6952890,37,0.0636,6.36,0.0,0,1.437
slovenia,g13_00054_13.tif,6979565,10,0.01719,1.72,0.0,0,0.757
slovenia,g13_00054_13.tif,6997566,38,0.06531,6.53,0.0,0,1.927
slovenia,g13_00054_13.tif,7024571,50,0.08594,8.59,0.0,0,2.204
slovenia,g6_00003_14.tif,6099948,11,0.01891,1.89,0.0,0,0.414
slovenia,g6_00003_14.tif,6168187,47,0.08078,8.08,0.0,0,1.927
slovenia,g6_00003_14.tif,6168188,12,0.02063,2.06,0.0,0,0.757
slovenia,g6_00003_14.tif,6186686,26,0.04469,4.47,0.0,0,1.242
slovenia,g6_00003_14.tif,6200892,46,0.07906,7.91,0.0,0,1.927
slovenia,g6_00003_14.tif,6200955,59,0.10141,10.14,0.0,0,1.927
slovenia,g6_00003_14.tif,6664380,40,0.06875,6.88,0.0,0,1.927
slovenia,g6_00003_14.tif,6664390,15,0.02578,2.58,0.0,0,0.757
slovenia,g6_00003_14.tif,6972917,79,0.13578,13.58,0.0385,0,1.927
slovenia,g6_00003_15.tif,6099794,13,0.02234,2.23,0.0,0,0.757
slovenia,g6_00003_15.tif,6099798,55,0.09453,9.45,0.0,0,1.437
slovenia,g6_00003_15.tif,6099924,167,0.28704,28.7,0.1681,0,2.999
slovenia,g6_00003_15.tif,6099948,14,0.02406,2.41,0.0,0,0.414
slovenia,g6_00003_15.tif,6168187,7,0.01203,1.2,0.0,0,0.414
slovenia,g6_00003_15.tif,6186661,259,0.44517,44.52,0.4635,0,4.268
slovenia,g6_00003_15.tif,6186676,107,0.18391,18.39,0.0,0,2.069
slovenia,g6_00003_15.tif,6186686,32,0.055,5.5,0.0,0,1.242
slovenia,g6_00003_15.tif,6186907,28,0.04813,4.81,0.0,0,1.242
slovenia,g6_00003_15.tif,6200892,78,0.13407,13.41,0.2241,0,1.927
slovenia,g6_00003_15.tif,6200955,65,0.11172,11.17,0.05,0,1.927
slovenia,g6_00003_15.tif,6249988,30,0.05156,5.16,0.0,0,1.242
slovenia,g6_00003_15.tif,6366021,85,0.1461,14.61,0.0,0,1.437
slovenia,g6_00003_15.tif,6659154,27,0.04641,4.64,0.0,0,1.242
slovenia,g6_00003_15.tif,6860169,24,0.04125,4.13,0.0,0,0.757
slovenia,g6_00003_15.tif,6860170,260,0.44689,44.69,0.0,0,2.897
slovenia,g6_00003_15.tif,6860171,61,0.10485,10.48,0.0,0,1.242
slovenia,g6_00003_15.tif,7021036,110,0.18907,18.91,0.0,0,2.571
slovenia,g6_00003_15.tif,7021046,12,0.02063,2.06,0.0,0,1.242
slovenia,g6_00003_15.tif,7023699,12,0.02063,2.06,0.0,0,1.242
slovenia,g6_00003_15.tif,7029785,54,0.09281,9.28,0.4118,0,2.069
slovenia,g6_00003_15.tif,7077166,16,0.0275,2.75,0.0,0,1.242
slovenia,g6_00003_15.tif,7077168,30,0.05156,5.16,0.0,0,1.242
slovenia,g6_00003_15.tif,7077169,13,0.02234,2.23,0.0,0,0.757
slovenia,g6_00003_16.tif,6249989,365,0.62736,62.74,0.8367,1,5.38
